Unnamed: 0.1,Unnamed: 0,VALEUR,SEANCE,Mean_Weighted_Sentiment,Article_Count,Sentiment_Intensity,TUNBANQ_INDICE_JOUR,TUNFIN_INDICE_JOUR,TUNINDEX_INDICE_JOUR,TUNINDEX20_INDICE_JOUR,TUNSAC_INDICE_JOUR,TUNBANQ_INDICE_VEILLE,TUNFIN_INDICE_VEILLE,TUNINDEX_INDICE_VEILLE,TUNINDEX20_INDICE_VEILLE,TUNSAC_INDICE_VEILLE,TUNBANQ_VARIATION_VEILLE,TUNFIN_VARIATION_VEILLE,TUNINDEX_VARIATION_VEILLE,TUNINDEX20_VARIATION_VEILLE,TUNSAC_VARIATION_VEILLE
1959.0,1959.0,ONE TECH HOLDING,2021-03-29,-0.761,1.0,0.761,,,,,,,,,,,,,,,
1960.0,1960.0,ONE TECH HOLDING,2021-04-22,0.685,1.0,0.685,,,,,,,,,,,,,,,
1961.0,1961.0,ONE TECH HOLDING,2021-04-29,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1962.0,1962.0,ONE TECH HOLDING,2021-05-07,0.0,2.0,2.0,,,,,,,,,,,,,,,
1963.0,1963.0,ONE TECH HOLDING,2021-05-17,0.498,1.0,0.498,,,,,,,,,,,,,,,
1964.0,1964.0,ONE TECH HOLDING,2021-05-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1965.0,1965.0,ONE TECH HOLDING,2021-05-21,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1966.0,1966.0,ONE TECH HOLDING,2021-05-26,-0.767,1.0,0.767,,,,,,,,,,,,,,,
1967.0,1967.0,ONE TECH HOLDING,2021-06-03,0.57,1.0,0.57,,,,,,,,,,,,,,,
1968.0,1968.0,ONE TECH HOLDING,2021-06-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1969.0,1969.0,ONE TECH HOLDING,2021-07-02,-0.956,1.0,0.956,,,,,,,,,,,,,,,
1970.0,1970.0,ONE TECH HOLDING,2021-07-27,1.0,1.0,1.0,,,,,,,,,,,,,,,
1971.0,1971.0,ONE TECH HOLDING,2021-08-27,1.0,1.0,1.0,,,,,,,,,,,,,,,
1972.0,1972.0,ONE TECH HOLDING,2021-09-15,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1973.0,1973.0,ONE TECH HOLDING,2021-09-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1974.0,1974.0,ONE TECH HOLDING,2021-10-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1975.0,1975.0,ONE TECH HOLDING,2021-10-22,1.0,1.0,1.0,,,,,,,,,,,,,,,
1976.0,1976.0,ONE TECH HOLDING,2021-11-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1977.0,1977.0,ONE TECH HOLDING,2021-11-29,1.0,1.0,1.0,,,,,,,,,,,,,,,
1978.0,1978.0,ONE TECH HOLDING,2021-12-09,1.0,1.0,1.0,,,,,,,,,,,,,,,
1979.0,1979.0,ONE TECH HOLDING,2022-01-21,1.0,1.0,1.0,,,,,,,,,,,,,,,
1980.0,1980.0,ONE TECH HOLDING,2022-02-01,-0.761,1.0,0.761,,,,,,,,,,,,,,,
1981.0,1981.0,ONE TECH HOLDING,2022-02-21,0.97,1.0,0.97,,,,,,,,,,,,,,,
1982.0,1982.0,ONE TECH HOLDING,2022-03-08,0.772,1.0,0.772,,,,,,,,,,,,,,,
1983.0,1983.0,ONE TECH HOLDING,2022-03-25,1.0,1.0,1.0,,,,,,,,,,,,,,,
1984.0,1984.0,ONE TECH HOLDING,2022-04-05,0.0,1.0,0.0,,,,,,,,,,,,,,,
1985.0,1985.0,ONE TECH HOLDING,2022-04-20,1.0,1.0,1.0,,,,,,,,,,,,,,,
1986.0,1986.0,ONE TECH HOLDING,2022-06-01,0.0,1.0,0.0,,,,,,,,,,,,,,,
1987.0,1987.0,ONE TECH HOLDING,2022-06-23,0.777,1.0,0.777,,,,,,,,,,,,,,,
1988.0,1988.0,ONE TECH HOLDING,2022-07-20,-0.629,1.0,0.629,,,,,,,,,,,,,,,
1989.0,1989.0,ONE TECH HOLDING,2022-09-05,0.678,1.0,0.678,,,,,,,,,,,,,,,
1990.0,1990.0,ONE TECH HOLDING,2022-10-21,1.0,1.0,1.0,,,,,,,,,,,,,,,
1991.0,1991.0,ONE TECH HOLDING,2023-01-09,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1992.0,1992.0,ONE TECH HOLDING,2023-01-19,-0.429,1.0,0.429,,,,,,,,,,,,,,,
1993.0,1993.0,ONE TECH HOLDING,2023-01-20,0.5,2.0,1.0,,,,,,,,,,,,,,,
1994.0,1994.0,ONE TECH HOLDING,2023-02-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1995.0,1995.0,ONE TECH HOLDING,2023-04-19,-0.5525,2.0,1.105,,,,,,,,,,,,,,,
1996.0,1996.0,ONE TECH HOLDING,2023-05-24,0.0925,2.0,1.175,,,,,,,,,,,,,,,
1997.0,1997.0,ONE TECH HOLDING,2023-05-25,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1998.0,1998.0,ONE TECH HOLDING,2023-05-29,-0.734,1.0,0.734,,,,,,,,,,,,,,,
1999.0,1999.0,ONE TECH HOLDING,2023-05-30,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2000.0,2000.0,ONE TECH HOLDING,2023-06-02,-0.78,1.0,0.78,,,,,,,,,,,,,,,
2001.0,2001.0,ONE TECH HOLDING,2023-06-05,-0.759,1.0,0.759,,,,,,,,,,,,,,,
2002.0,2002.0,ONE TECH HOLDING,2023-06-06,1.0,1.0,1.0,,,,,,,,,,,,,,,
2003.0,2003.0,ONE TECH HOLDING,2023-07-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2004.0,2004.0,ONE TECH HOLDING,2023-07-24,1.0,1.0,1.0,,,,,,,,,,,,,,,
2005.0,2005.0,ONE TECH HOLDING,2023-07-27,-0.539,1.0,0.539,,,,,,,,,,,,,,,
2006.0,2006.0,ONE TECH HOLDING,2023-09-06,1.0,2.0,2.0,,,,,,,,,,,,,,,
2007.0,2007.0,ONE TECH HOLDING,2023-10-06,0.0,2.0,0.0,,,,,,,,,,,,,,,
2008.0,2008.0,ONE TECH HOLDING,2023-10-10,-0.7949999999999999,2.0,1.59,,,,,,,,,,,,,,,
2009.0,2009.0,ONE TECH HOLDING,2023-10-20,-0.63,1.0,0.63,,,,,,,,,,,,,,,
2010.0,2010.0,ONE TECH HOLDING,2023-10-23,-0.508,1.0,0.508,,,,,,,,,,,,,,,
2011.0,2011.0,ONE TECH HOLDING,2023-11-02,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2012.0,2012.0,ONE TECH HOLDING,2023-12-29,1.0,1.0,1.0,,,,,,,,,,,,,,,
2013.0,2013.0,ONE TECH HOLDING,2023-12-31,0.469,1.0,0.469,,,,,,,,,,,,,,,
2014.0,2014.0,ONE TECH HOLDING,2024-01-02,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2015.0,2015.0,ONE TECH HOLDING,2024-01-10,-0.915,1.0,0.915,,,,,,,,,,,,,,,
2016.0,2016.0,ONE TECH HOLDING,2024-01-16,-0.92,1.0,0.92,,,,,,,,,,,,,,,
2017.0,2017.0,ONE TECH HOLDING,2024-01-20,1.0,1.0,1.0,,,,,,,,,,,,,,,
2018.0,2018.0,ONE TECH HOLDING,2024-01-22,-0.2546666666666666,3.0,2.764,,,,,,,,,,,,,,,
2019.0,2019.0,ONE TECH HOLDING,2024-01-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2020.0,2020.0,ONE TECH HOLDING,2024-02-09,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2021.0,2021.0,ONE TECH HOLDING,2024-02-15,-0.775,1.0,0.775,,,,,,,,,,,,,,,
2022.0,2022.0,ONE TECH HOLDING,2024-04-01,-0.514,1.0,0.514,,,,,,,,,,,,,,,
2023.0,2023.0,ONE TECH HOLDING,2024-04-02,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2024.0,2024.0,ONE TECH HOLDING,2024-04-17,-0.483,2.0,0.966,,,,,,,,,,,,,,,
2025.0,2025.0,ONE TECH HOLDING,2024-04-22,-0.1614999999999999,2.0,1.677,,,,,,,,,,,,,,,
2026.0,2026.0,ONE TECH HOLDING,2024-04-25,0.0,2.0,0.0,,,,,,,,,,,,,,,
2027.0,2027.0,ONE TECH HOLDING,2024-05-07,0.974,1.0,0.974,,,,,,,,,,,,,,,
2028.0,2028.0,ONE TECH HOLDING,2024-05-16,0.666,1.0,0.666,,,,,,,,,,,,,,,
2029.0,2029.0,ONE TECH HOLDING,2024-05-17,-0.58,2.0,1.16,,,,,,,,,,,,,,,
2030.0,2030.0,ONE TECH HOLDING,2024-05-21,0.7775000000000001,2.0,1.5550000000000002,,,,,,,,,,,,,,,
2031.0,2031.0,ONE TECH HOLDING,2024-05-27,-0.642,1.0,0.642,,,,,,,,,,,,,,,
2032.0,2032.0,ONE TECH HOLDING,2024-05-28,-0.518,1.0,0.518,,,,,,,,,,,,,,,
2033.0,2033.0,ONE TECH HOLDING,2024-05-29,-0.603,1.0,0.603,,,,,,,,,,,,,,,
2034.0,2034.0,ONE TECH HOLDING,2024-05-30,-0.624,1.0,0.624,,,,,,,,,,,,,,,
2035.0,2035.0,ONE TECH HOLDING,2024-06-12,0.533,2.0,1.066,,,,,,,,,,,,,,,
2036.0,2036.0,ONE TECH HOLDING,2024-06-13,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2037.0,2037.0,ONE TECH HOLDING,2024-06-14,-0.766,1.0,0.766,,,,,,,,,,,,,,,
2038.0,2038.0,ONE TECH HOLDING,2024-06-15,1.0,1.0,1.0,,,,,,,,,,,,,,,
2039.0,2039.0,ONE TECH HOLDING,2024-06-18,0.573,1.0,0.573,,,,,,,,,,,,,,,
2040.0,2040.0,ONE TECH HOLDING,2024-06-19,-0.913,1.0,0.913,,,,,,,,,,,,,,,
2041.0,2041.0,ONE TECH HOLDING,2024-06-20,-0.8029999999999999,2.0,1.606,,,,,,,,,,,,,,,
2042.0,2042.0,ONE TECH HOLDING,2024-06-21,-0.75,1.0,0.75,,,,,,,,,,,,,,,
2043.0,2043.0,ONE TECH HOLDING,2024-06-24,-0.774,1.0,0.774,,,,,,,,,,,,,,,
2044.0,2044.0,ONE TECH HOLDING,2024-06-26,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2045.0,2045.0,ONE TECH HOLDING,2024-06-27,0.8865000000000001,2.0,1.773,,,,,,,,,,,,,,,
2046.0,2046.0,ONE TECH HOLDING,2024-06-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2047.0,2047.0,ONE TECH HOLDING,2024-07-01,-0.695,1.0,0.695,,,,,,,,,,,,,,,
2048.0,2048.0,ONE TECH HOLDING,2024-07-02,-0.996,1.0,0.996,,,,,,,,,,,,,,,
2049.0,2049.0,ONE TECH HOLDING,2024-07-03,-0.764,1.0,0.764,,,,,,,,,,,,,,,
2050.0,2050.0,ONE TECH HOLDING,2024-07-05,-0.681,1.0,0.681,,,,,,,,,,,,,,,
2051.0,2051.0,ONE TECH HOLDING,2024-07-09,0.668,1.0,0.668,,,,,,,,,,,,,,,
2052.0,2052.0,ONE TECH HOLDING,2024-07-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2053.0,2053.0,ONE TECH HOLDING,2024-07-12,-0.643,1.0,0.643,,,,,,,,,,,,,,,
2054.0,2054.0,ONE TECH HOLDING,2024-07-15,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2055.0,2055.0,ONE TECH HOLDING,2024-07-18,-0.773,1.0,0.773,,,,,,,,,,,,,,,
2056.0,2056.0,ONE TECH HOLDING,2024-07-22,0.665,1.0,0.665,,,,,,,,,,,,,,,
2057.0,2057.0,ONE TECH HOLDING,2024-07-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2058.0,2058.0,ONE TECH HOLDING,2024-07-26,0.537,1.0,0.537,,,,,,,,,,,,,,,
2059.0,2059.0,ONE TECH HOLDING,2024-07-31,-0.775,1.0,0.775,,,,,,,,,,,,,,,
2060.0,2060.0,ONE TECH HOLDING,2024-08-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2061.0,2061.0,ONE TECH HOLDING,2024-08-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2062.0,2062.0,ONE TECH HOLDING,2024-08-22,0.067,2.0,1.1960000000000002,,,,,,,,,,,,,,,
2063.0,2063.0,ONE TECH HOLDING,2024-09-02,0.0,1.0,0.0,,,,,,,,,,,,,,,
2064.0,2064.0,ONE TECH HOLDING,2024-09-03,-0.675,1.0,0.675,,,,,,,,,,,,,,,
2065.0,2065.0,ONE TECH HOLDING,2024-09-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2066.0,2066.0,ONE TECH HOLDING,2024-09-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2067.0,2067.0,ONE TECH HOLDING,2024-09-25,0.687,1.0,0.687,,,,,,,,,,,,,,,
2068.0,2068.0,ONE TECH HOLDING,2024-09-26,-0.68,1.0,0.68,,,,,,,,,,,,,,,
2069.0,2069.0,ONE TECH HOLDING,2024-09-30,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2070.0,2070.0,ONE TECH HOLDING,2024-10-01,-0.63,1.0,0.63,,,,,,,,,,,,,,,
2071.0,2071.0,ONE TECH HOLDING,2024-10-02,0.63,2.0,1.26,,,,,,,,,,,,,,,
2072.0,2072.0,ONE TECH HOLDING,2024-10-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2073.0,2073.0,ONE TECH HOLDING,2024-10-07,0.0,1.0,0.0,,,,,,,,,,,,,,,
2074.0,2074.0,ONE TECH HOLDING,2024-10-09,-0.739,1.0,0.739,,,,,,,,,,,,,,,
2075.0,2075.0,ONE TECH HOLDING,2024-10-10,0.631,1.0,0.631,,,,,,,,,,,,,,,
2076.0,2076.0,ONE TECH HOLDING,2024-10-11,0.622,1.0,0.622,,,,,,,,,,,,,,,
2077.0,2077.0,ONE TECH HOLDING,2024-10-14,0.643,1.0,0.643,,,,,,,,,,,,,,,
2078.0,2078.0,ONE TECH HOLDING,2024-10-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2079.0,2079.0,ONE TECH HOLDING,2024-10-18,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2080.0,2080.0,ONE TECH HOLDING,2024-10-22,-0.265,2.0,1.47,,,,,,,,,,,,,,,
2081.0,2081.0,ONE TECH HOLDING,2024-10-28,-0.704,1.0,0.704,,,,,,,,,,,,,,,
2082.0,2082.0,ONE TECH HOLDING,2024-11-04,0.2185,2.0,0.437,,,,,,,,,,,,,,,
2083.0,2083.0,ONE TECH HOLDING,2024-11-11,-0.505,1.0,0.505,,,,,,,,,,,,,,,
2084.0,2084.0,ONE TECH HOLDING,2024-11-12,-0.778,1.0,0.778,,,,,,,,,,,,,,,
2085.0,2085.0,ONE TECH HOLDING,2024-11-13,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2086.0,2086.0,ONE TECH HOLDING,2024-11-15,-0.775,1.0,0.775,,,,,,,,,,,,,,,
2087.0,2087.0,ONE TECH HOLDING,2024-11-18,-0.622,1.0,0.622,,,,,,,,,,,,,,,
2088.0,2088.0,ONE TECH HOLDING,2024-12-02,-0.643,1.0,0.643,,,,,,,,,,,,,,,
2089.0,2089.0,ONE TECH HOLDING,2024-12-03,-0.776,1.0,0.776,,,,,,,,,,,,,,,
2090.0,2090.0,ONE TECH HOLDING,2024-12-11,-0.778,1.0,0.778,,,,,,,,,,,,,,,
2091.0,2091.0,ONE TECH HOLDING,2024-12-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2092.0,2092.0,ONE TECH HOLDING,2024-12-24,-0.711,1.0,0.711,,,,,,,,,,,,,,,
2093.0,2093.0,ONE TECH HOLDING,2024-12-26,0.468,1.0,0.468,,,,,,,,,,,,,,,
2094.0,2094.0,ONE TECH HOLDING,2025-01-02,-0.755,1.0,0.755,,,,,,,,,,,,,,,
2095.0,2095.0,ONE TECH HOLDING,2025-01-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2096.0,2096.0,ONE TECH HOLDING,2025-01-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2097.0,2097.0,ONE TECH HOLDING,2025-01-08,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2098.0,2098.0,ONE TECH HOLDING,2025-01-21,-0.302,2.0,1.396,,,,,,,,,,,,,,,
2099.0,2099.0,ONE TECH HOLDING,2025-01-23,-0.681,1.0,0.681,,,,,,,,,,,,,,,
2100.0,2100.0,ONE TECH HOLDING,2025-01-29,-0.761,1.0,0.761,,,,,,,,,,,,,,,
2101.0,2101.0,ONE TECH HOLDING,2025-02-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2102.0,2102.0,ONE TECH HOLDING,2025-02-07,-0.678,1.0,0.678,,,,,,,,,,,,,,,
2103.0,2103.0,ONE TECH HOLDING,2025-02-12,-0.675,1.0,0.675,,,,,,,,,,,,,,,
2104.0,2104.0,ONE TECH HOLDING,2025-02-13,-0.669,1.0,0.669,,,,,,,,,,,,,,,
2105.0,2105.0,ONE TECH HOLDING,2025-02-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2106.0,2106.0,ONE TECH HOLDING,2025-03-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2107.0,2107.0,ONE TECH HOLDING,2025-03-17,0.9975,2.0,1.995,,,,,,,,,,,,,,,
2108.0,2108.0,ONE TECH HOLDING,2025-03-18,-0.544,1.0,0.544,,,,,,,,,,,,,,,
2109.0,2109.0,ONE TECH HOLDING,2025-03-19,-0.751,1.0,0.751,,,,,,,,,,,,,,,
2110.0,2110.0,ONE TECH HOLDING,2025-04-02,0.1644999999999999,2.0,1.671,,,,,,,,,,,,,,,
2111.0,2111.0,ONE TECH HOLDING,2025-04-03,-0.678,1.0,0.678,,,,,,,,,,,,,,,
2112.0,2112.0,ONE TECH HOLDING,2025-04-04,-0.679,1.0,0.679,,,,,,,,,,,,,,,
2113.0,2113.0,ONE TECH HOLDING,2025-04-16,0.569,1.0,0.569,,,,,,,,,,,,,,,
2114.0,2114.0,ONE TECH HOLDING,2025-04-21,-0.726,1.0,0.726,,,,,,,,,,,,,,,
2115.0,2115.0,ONE TECH HOLDING,2025-04-22,-0.67,1.0,0.67,,,,,,,,,,,,,,,
2116.0,2116.0,ONE TECH HOLDING,2025-05-06,-0.673,1.0,0.673,,,,,,,,,,,,,,,
2117.0,2117.0,ONE TECH HOLDING,2025-05-09,-0.7090000000000001,2.0,1.418,,,,,,,,,,,,,,,
2118.0,2118.0,ONE TECH HOLDING,2025-05-14,-0.773,1.0,0.773,,,,,,,,,,,,,,,
2119.0,2119.0,ONE TECH HOLDING,2025-05-16,0.9705,2.0,1.941,,,,,,,,,,,,,,,
2120.0,2120.0,ONE TECH HOLDING,2025-05-23,0.7595000000000001,2.0,1.519,,,,,,,,,,,,,,,
2121.0,2121.0,ONE TECH HOLDING,2025-05-26,0.19,2.0,1.62,,,,,,,,,,,,,,,
2122.0,2122.0,ONE TECH HOLDING,2025-05-27,-0.673,1.0,0.673,,,,,,,,,,,,,,,
2123.0,2123.0,ONE TECH HOLDING,2025-05-28,-0.678,1.0,0.678,,,,,,,,,,,,,,,
2124.0,2124.0,ONE TECH HOLDING,2025-05-30,-0.757,1.0,0.757,,,,,,,,,,,,,,,
2125.0,2125.0,ONE TECH HOLDING,2025-06-02,0.436,1.0,0.436,,,,,,,,,,,,,,,
2126.0,2126.0,ONE TECH HOLDING,2025-06-03,-0.672,1.0,0.672,,,,,,,,,,,,,,,
2127.0,2127.0,ONE TECH HOLDING,2025-06-09,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2128.0,2128.0,ONE TECH HOLDING,2025-06-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2129.0,2129.0,ONE TECH HOLDING,2025-07-11,-0.669,1.0,0.669,,,,,,,,,,,,,,,
2130.0,2130.0,ONE TECH HOLDING,2025-07-22,1.0,1.0,1.0,,,,,,,,,,,,,,,
2131.0,2131.0,ONE TECH HOLDING,2025-07-23,1.0,1.0,1.0,,,,,,,,,,,,,,,
2132.0,2132.0,ONE TECH HOLDING,2025-08-01,0.238,3.0,2.008,,,,,,,,,,,,,,,
2133.0,2133.0,ONE TECH HOLDING,2025-08-11,-0.766,1.0,0.766,,,,,,,,,,,,,,,
2134.0,2134.0,ONE TECH HOLDING,2025-08-29,1.0,1.0,1.0,,,,,,,,,,,,,,,
2135.0,2135.0,ONE TECH HOLDING,2025-09-01,0.686,1.0,0.686,,,,,,,,,,,,,,,
2136.0,2136.0,ONE TECH HOLDING,2025-09-02,-0.532,1.0,0.532,,,,,,,,,,,,,,,
2137.0,2137.0,ONE TECH HOLDING,2025-09-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2138.0,2138.0,ONE TECH HOLDING,2025-09-23,-0.677,1.0,0.677,,,,,,,,,,,,,,,
2139.0,2139.0,ONE TECH HOLDING,2025-09-29,0.519,1.0,0.519,,,,,,,,,,,,,,,
2140.0,2140.0,ONE TECH HOLDING,2025-10-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2141.0,2141.0,ONE TECH HOLDING,2025-10-06,-0.675,1.0,0.675,,,,,,,,,,,,,,,
2142.0,2142.0,ONE TECH HOLDING,2025-10-10,-0.672,1.0,0.672,,,,,,,,,,,,,,,
2143.0,2143.0,ONE TECH HOLDING,2025-10-21,1.0,1.0,1.0,,,,,,,,,,,,,,,
2144.0,2144.0,ONE TECH HOLDING,2025-10-28,-0.73,1.0,0.73,,,,,,,,,,,,,,,
2145.0,2145.0,ONE TECH HOLDING,2025-10-31,0.874,1.0,0.874,,,,,,,,,,,,,,,
2146.0,2146.0,ONE TECH HOLDING,2025-11-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2147.0,2147.0,ONE TECH HOLDING,2025-11-25,-0.68,1.0,0.68,,,,,,,,,,,,,,,
2148.0,2148.0,ONE TECH HOLDING,2025-11-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2149.0,2149.0,ONE TECH HOLDING,2025-12-03,0.402,1.0,0.402,,,,,,,,,,,,,,,
2150.0,2150.0,ONE TECH HOLDING,2025-12-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2151.0,2151.0,ONE TECH HOLDING,2025-12-11,0.0,1.0,0.0,,,,,,,,,,,,,,,
2152.0,2152.0,ONE TECH HOLDING,2025-12-23,-0.682,1.0,0.682,,,,,,,,,,,,,,,
2153.0,2153.0,ONE TECH HOLDING,2025-12-30,-0.572,1.0,0.572,,,,,,,,,,,,,,,
2154.0,2154.0,SAH,2021-01-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2155.0,2155.0,SAH,2021-01-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2156.0,2156.0,SAH,2021-01-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2157.0,2157.0,SAH,2021-01-08,-0.742,1.0,0.742,,,,,,,,,,,,,,,
2158.0,2158.0,SAH,2021-01-15,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2159.0,2159.0,SAH,2021-01-18,0.375,1.0,0.375,,,,,,,,,,,,,,,
2160.0,2160.0,SAH,2021-01-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2161.0,2161.0,SAH,2021-01-21,1.0,1.0,1.0,,,,,,,,,,,,,,,
2162.0,2162.0,SAH,2021-01-22,-0.765,2.0,1.53,,,,,,,,,,,,,,,
2163.0,2163.0,SAH,2021-02-01,-1.0,2.0,2.0,,,,,,,,,,,,,,,
2164.0,2164.0,SAH,2021-02-04,-0.145,2.0,1.71,,,,,,,,,,,,,,,
2165.0,2165.0,SAH,2021-02-08,-0.771,1.0,0.771,,,,,,,,,,,,,,,
2166.0,2166.0,SAH,2021-02-22,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2167.0,2167.0,SAH,2021-02-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2168.0,2168.0,SAH,2021-03-01,-0.775,1.0,0.775,,,,,,,,,,,,,,,
2169.0,2169.0,SAH,2021-03-03,-0.735,1.0,0.735,,,,,,,,,,,,,,,
2170.0,2170.0,SAH,2021-03-04,-0.803,1.0,0.803,,,,,,,,,,,,,,,
2171.0,2171.0,SAH,2021-03-07,0.444,1.0,0.444,,,,,,,,,,,,,,,
2172.0,2172.0,SAH,2021-03-08,0.1529999999999999,2.0,1.642,,,,,,,,,,,,,,,
2173.0,2173.0,SAH,2021-03-10,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2174.0,2174.0,SAH,2021-03-11,-0.662,1.0,0.662,,,,,,,,,,,,,,,
2175.0,2175.0,SAH,2021-03-12,1.0,1.0,1.0,,,,,,,,,,,,,,,
2176.0,2176.0,SAH,2021-03-15,-0.739,1.0,0.739,,,,,,,,,,,,,,,
2177.0,2177.0,SAH,2021-03-22,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2178.0,2178.0,SAH,2021-03-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2179.0,2179.0,SAH,2021-03-26,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2180.0,2180.0,SAH,2021-03-29,-0.761,1.0,0.761,,,,,,,,,,,,,,,
2181.0,2181.0,SAH,2021-04-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2182.0,2182.0,SAH,2021-04-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2183.0,2183.0,SAH,2021-04-20,1.0,1.0,1.0,,,,,,,,,,,,,,,
2184.0,2184.0,SAH,2021-04-21,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2185.0,2185.0,SAH,2021-04-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2186.0,2186.0,SAH,2021-04-29,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2187.0,2187.0,SAH,2021-05-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2188.0,2188.0,SAH,2021-05-10,1.0,1.0,1.0,,,,,,,,,,,,,,,
2189.0,2189.0,SAH,2021-05-17,0.498,1.0,0.498,,,,,,,,,,,,,,,
2190.0,2190.0,SAH,2021-05-31,-0.774,1.0,0.774,,,,,,,,,,,,,,,
2191.0,2191.0,SAH,2021-06-02,0.0,1.0,0.0,,,,,,,,,,,,,,,
2192.0,2192.0,SAH,2021-06-04,0.739,1.0,0.739,,,,,,,,,,,,,,,
2193.0,2193.0,SAH,2021-06-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2194.0,2194.0,SAH,2021-06-22,0.595,1.0,0.595,,,,,,,,,,,,,,,
2195.0,2195.0,SAH,2021-06-25,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2196.0,2196.0,SAH,2021-06-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2197.0,2197.0,SAH,2021-07-02,-0.956,1.0,0.956,,,,,,,,,,,,,,,
2198.0,2198.0,SAH,2021-07-05,0.766,1.0,0.766,,,,,,,,,,,,,,,
2199.0,2199.0,SAH,2021-07-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2200.0,2200.0,SAH,2021-07-28,1.0,1.0,1.0,,,,,,,,,,,,,,,
2201.0,2201.0,SAH,2021-09-15,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2202.0,2202.0,SAH,2021-09-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
2203.0,2203.0,SAH,2021-10-04,-0.662,1.0,0.662,,,,,,,,,,,,,,,
2204.0,2204.0,SAH,2021-10-22,1.0,1.0,1.0,,,,,,,,,,,,,,,
2205.0,2205.0,SAH,2021-10-27,-0.753,1.0,0.753,,,,,,,,,,,,,,,
