VALEUR,SEANCE,Mean_Weighted_Sentiment,Article_Count,Sentiment_Intensity
SOTUVER,2023-01-05,-1.0,1,1.0
SOTUVER,2023-01-20,0.0,1,0.0
SOTUVER,2023-01-24,-0.679,1,0.679
SOTUVER,2023-02-13,-0.661,1,0.661
SOTUVER,2023-02-15,0.0,1,0.0
SOTUVER,2023-02-17,0.4365,2,0.873
SOTUVER,2023-02-18,0.0,1,0.0
SOTUVER,2023-02-20,-1.0,1,1.0
SOTUVER,2023-02-24,-0.773,1,0.773
SOTUVER,2023-02-27,-1.0,1,1.0
SOTUVER,2023-03-16,-1.0,1,1.0
SOTUVER,2023-03-24,0.736,2,1.472
SOTUVER,2023-04-17,-0.739,1,0.739
SOTUVER,2023-04-18,-0.971,1,0.971
SOTUVER,2023-04-20,-0.676,1,0.676
SOTUVER,2023-04-24,-1.0,1,1.0
SOTUVER,2023-04-25,-0.677,1,0.677
SOTUVER,2023-05-12,-1.0,1,1.0
SOTUVER,2023-05-17,-1.0,1,1.0
SOTUVER,2023-05-19,-0.677,1,0.677
SOTUVER,2023-05-22,-0.639,1,0.639
SOTUVER,2023-05-23,0.563,1,0.563
SOTUVER,2023-05-24,-0.0005000000000000004,2,1.3610000000000002
SOTUVER,2023-05-25,0.364,4,3.456
SOTUVER,2023-05-26,1.0,1,1.0
SOTUVER,2023-06-02,-0.776,1,0.776
SOTUVER,2023-06-06,-1.0,1,1.0
SOTUVER,2023-06-07,1.0,1,1.0
SOTUVER,2023-06-08,-0.498,1,0.498
SOTUVER,2023-06-09,-0.8845000000000001,2,1.7690000000000001
SOTUVER,2023-06-13,0.92,1,0.92
SOTUVER,2023-06-14,0.431,1,0.431
SOTUVER,2023-06-15,-0.776,1,0.776
SOTUVER,2023-06-19,-1.0,1,1.0
SOTUVER,2023-06-20,0.766,1,0.766
SOTUVER,2023-06-21,-0.5790000000000001,3,1.737
SOTUVER,2023-06-22,1.0,2,2.0
SOTUVER,2023-06-23,0.645,1,0.645
SOTUVER,2023-07-06,-0.671,1,0.671
SOTUVER,2023-07-07,-1.0,1,1.0
SOTUVER,2023-07-10,0.648,1,0.648
SOTUVER,2023-07-13,-1.0,1,1.0
SOTUVER,2023-07-17,-0.696,1,0.696
SOTUVER,2023-07-24,-1.0,1,1.0
SOTUVER,2023-07-27,-0.539,1,0.539
SOTUVER,2023-07-31,0.3835,2,0.767
SOTUVER,2023-08-04,-1.0,1,1.0
SOTUVER,2023-08-07,-1.0,1,1.0
SOTUVER,2023-08-08,-1.0,1,1.0
SOTUVER,2023-08-28,-0.579,1,0.579
SOTUVER,2023-09-08,1.0,2,2.0
SOTUVER,2023-09-22,-1.0,1,1.0
SOTUVER,2023-09-25,-1.0,1,1.0
SOTUVER,2023-10-09,-1.0,1,1.0
SOTUVER,2023-10-11,-1.0,1,1.0
SOTUVER,2023-10-12,-0.751,1,0.751
SOTUVER,2023-10-17,-0.638,1,0.638
SOTUVER,2023-10-23,-0.681,1,0.681
SOTUVER,2023-10-24,-0.679,1,0.679
SOTUVER,2023-10-27,-1.0,1,1.0
SOTUVER,2023-11-22,-0.326,3,0.978
SOTUVER,2023-11-27,-0.962,1,0.962
SOTUVER,2023-12-01,-0.724,1,0.724
SOTUVER,2023-12-08,-0.671,1,0.671
SOTUVER,2023-12-11,-0.757,1,0.757
SOTUVER,2023-12-12,-1.0,1,1.0
SOTUVER,2023-12-27,-0.1845,2,1.631
SOTUVER,2023-12-29,0.11049999999999999,2,1.779
SOTUVER,2023-12-31,0.469,1,0.469
SOTUVER,2024-01-04,-1.0,1,1.0
SOTUVER,2024-01-10,-0.915,1,0.915
SOTUVER,2024-01-16,-0.92,1,0.92
SOTUVER,2024-01-18,-1.0,1,1.0
SOTUVER,2024-01-20,-0.336,1,0.336
SOTUVER,2024-01-22,-0.35700000000000004,4,3.428
SOTUVER,2024-01-24,-0.731,1,0.731
SOTUVER,2024-01-30,-1.0,1,1.0
SOTUVER,2024-02-15,-0.775,1,0.775
SOTUVER,2024-02-19,-1.0,1,1.0
SOTUVER,2024-03-05,-0.746,1,0.746
SOTUVER,2024-03-06,-0.633,1,0.633
SOTUVER,2024-03-18,-0.769,1,0.769
SOTUVER,2024-03-22,-0.752,1,0.752
SOTUVER,2024-03-29,-0.14700000000000002,2,1.706
SOTUVER,2024-04-22,-1.0,1,1.0
SOTUVER,2024-04-23,-1.0,1,1.0
SOTUVER,2024-04-30,-0.573,1,0.573
SOTUVER,2024-05-16,-0.439,1,0.439
SOTUVER,2024-05-17,-1.0,1,1.0
SOTUVER,2024-05-28,1.0,2,2.0
SOTUVER,2024-05-30,-0.624,1,0.624
SOTUVER,2024-06-13,1.0,1,1.0
SOTUVER,2024-06-14,-0.7175,2,1.435
SOTUVER,2024-06-18,0.573,1,0.573
SOTUVER,2024-06-21,0.25133333333333335,3,2.254
SOTUVER,2024-06-24,-0.774,1,0.774
SOTUVER,2024-06-27,0.781,1,0.781
SOTUVER,2024-06-28,-0.8380000000000001,2,1.6760000000000002
SOTUVER,2024-07-19,-1.0,1,1.0
SOTUVER,2024-07-22,-0.568,1,0.568
SOTUVER,2024-07-30,-1.0,1,1.0
SOTUVER,2024-08-12,0.645,1,0.645
SOTUVER,2024-08-21,-1.0,1,1.0
SOTUVER,2024-09-09,-1.0,1,1.0
SOTUVER,2024-09-10,-1.0,1,1.0
SOTUVER,2024-09-11,-1.0,1,1.0
SOTUVER,2024-09-12,-1.0,1,1.0
SOTUVER,2024-09-13,-0.71,1,0.71
SOTUVER,2024-09-16,-1.0,1,1.0
SOTUVER,2024-09-17,-1.0,1,1.0
SOTUVER,2024-10-07,-0.11349999999999999,2,1.7730000000000001
SOTUVER,2024-10-08,-0.475,1,0.475
SOTUVER,2024-10-23,-0.673,1,0.673
SOTUVER,2024-10-24,-0.677,1,0.677
SOTUVER,2024-11-05,-1.0,1,1.0
SOTUVER,2024-11-08,-0.765,1,0.765
SOTUVER,2024-11-11,-0.505,1,0.505
SOTUVER,2024-11-22,0.0,1,0.0
SOTUVER,2024-11-25,-0.554,1,0.554
SOTUVER,2024-11-26,-0.675,1,0.675
SOTUVER,2024-12-06,-1.0,1,1.0
SOTUVER,2024-12-09,-0.774,1,0.774
SOTUVER,2024-12-18,0.0,1,0.0
SOTUVER,2024-12-23,-1.0,1,1.0
SOTUVER,2024-12-24,-0.711,1,0.711
SOTUVER,2024-12-25,-0.69,1,0.69
SOTUVER,2024-12-27,-1.0,2,2.0
SOTUVER,2024-12-30,-1.0,1,1.0
SOTUVER,2025-01-02,-0.755,1,0.755
SOTUVER,2025-01-09,-0.617,1,0.617
SOTUVER,2025-01-17,-0.675,1,0.675
SOTUVER,2025-01-22,-0.8873333333333333,3,2.662
SOTUVER,2025-01-29,-0.761,1,0.761
SOTUVER,2025-01-30,-0.602,2,1.204
SOTUVER,2025-01-31,0.445,1,0.445
SOTUVER,2025-02-03,-0.688,1,0.688
SOTUVER,2025-02-04,-0.775,1,0.775
SOTUVER,2025-02-06,-0.423,1,0.423
SOTUVER,2025-02-10,-0.716,2,1.432
SOTUVER,2025-02-13,-0.669,1,0.669
SOTUVER,2025-02-20,-0.544,1,0.544
SOTUVER,2025-02-21,-0.678,1,0.678
SOTUVER,2025-02-24,-0.57,1,0.57
SOTUVER,2025-02-25,-0.773,1,0.773
SOTUVER,2025-02-27,-0.651,1,0.651
SOTUVER,2025-03-04,0.694,1,0.694
SOTUVER,2025-03-05,-0.67,1,0.67
SOTUVER,2025-03-06,-0.855,1,0.855
SOTUVER,2025-03-07,-1.0,1,1.0
SOTUVER,2025-03-10,-0.643,1,0.643
SOTUVER,2025-03-14,0.3425,2,0.685
SOTUVER,2025-03-17,0.373,2,0.746
SOTUVER,2025-03-21,-0.466,1,0.466
SOTUVER,2025-03-24,-0.8205,2,1.641
SOTUVER,2025-03-25,0.0,1,0.0
SOTUVER,2025-03-26,-0.1295,2,1.5630000000000002
SOTUVER,2025-04-25,-1.0,1,1.0
SOTUVER,2025-05-08,-1.0,1,1.0
SOTUVER,2025-05-19,-0.671,1,0.671
SOTUVER,2025-06-03,-1.0,1,1.0
SOTUVER,2025-06-09,-1.0,1,1.0
SOTUVER,2025-06-12,-0.765,1,0.765
SOTUVER,2025-06-23,-0.762,1,0.762
SOTUVER,2025-06-24,0.0,1,0.0
SOTUVER,2025-06-25,0.006500000000000006,2,1.561
SOTUVER,2025-07-23,-0.987,1,0.987
SOTUVER,2025-07-30,0.761,1,0.761
SOTUVER,2025-08-01,-0.524,1,0.524
SOTUVER,2025-08-20,-1.0,1,1.0
SOTUVER,2025-09-18,0.15150000000000002,2,1.697
SOTUVER,2025-09-19,-0.5,2,1.0
SOTUVER,2025-09-26,0.659,1,0.659
SOTUVER,2025-10-01,0.0,1,0.0
SOTUVER,2025-10-23,0.31566666666666665,3,2.297
SOTUVER,2025-12-08,-0.485,1,0.485
SOTUVER,2025-12-09,-0.763,1,0.763
SOTUVER,2025-12-18,0.0,1,0.0
SOTUVER,2025-12-22,-0.672,1,0.672
STB,2021-01-04,-0.9570000000000001,2,1.9140000000000001
STB,2021-01-07,0.0,1,0.0
STB,2021-01-08,-0.742,1,0.742
STB,2021-01-11,0.622,1,0.622
STB,2021-01-21,-1.0,1,1.0
STB,2021-01-27,0.708,1,0.708
STB,2021-01-29,0.0,1,0.0
STB,2021-01-31,1.0,1,1.0
STB,2021-02-10,-0.773,1,0.773
STB,2021-02-12,-0.5,2,1.0
STB,2021-02-18,0.0,1,0.0
STB,2021-03-03,-0.735,1,0.735
STB,2021-03-08,-0.668,1,0.668
STB,2021-03-11,0.697,1,0.697
STB,2021-03-15,0.0,1,0.0
STB,2021-03-22,0.95,1,0.95
STB,2021-03-24,0.0,1,0.0
STB,2021-03-25,0.4435,2,0.887
STB,2021-03-31,1.0,1,1.0
STB,2021-04-06,0.0,1,0.0
STB,2021-04-21,0.683,1,0.683
STB,2021-04-26,0.436,1,0.436
STB,2021-05-03,0.0,1,0.0
STB,2021-05-27,0.0,1,0.0
STB,2021-06-02,0.678,1,0.678
STB,2021-06-16,0.411,1,0.411
STB,2021-06-30,0.887,2,1.774
STB,2021-07-23,0.688,1,0.688
STB,2021-07-27,-1.0,1,1.0
STB,2021-08-12,-0.952,1,0.952
STB,2021-08-18,0.0,1,0.0
STB,2021-08-31,0.918,1,0.918
STB,2021-09-10,0.773,1,0.773
STB,2021-10-11,0.0,1,0.0
STB,2021-10-21,-0.1895,2,1.155
STB,2021-10-26,-0.62,1,0.62
STB,2021-10-27,0.806,1,0.806
STB,2021-11-18,0.0,1,0.0
STB,2021-11-26,0.0,1,0.0
STB,2021-12-20,0.0,1,0.0
STB,2021-12-29,-0.933,1,0.933
STB,2022-01-03,-0.771,1,0.771
STB,2022-01-21,-0.69,1,0.69
STB,2022-02-01,0.933,1,0.933
STB,2022-02-02,-0.526,1,0.526
STB,2022-02-04,0.989,1,0.989
STB,2022-02-09,0.2415,2,1.435
STB,2022-02-10,-0.498,1,0.498
STB,2022-02-11,-0.955,1,0.955
STB,2022-02-13,0.43,1,0.43
STB,2022-02-17,-0.8255,2,1.651
STB,2022-02-22,-0.682,1,0.682
STB,2022-03-04,0.0,1,0.0
STB,2022-03-07,0.618,1,0.618
STB,2022-03-30,0.982,1,0.982
STB,2022-04-06,1.0,1,1.0
STB,2022-04-18,1.0,1,1.0
STB,2022-04-25,1.0,1,1.0
STB,2022-04-26,0.827,1,0.827
STB,2022-05-04,0.959,1,0.959
STB,2022-05-19,0.0,1,0.0
STB,2022-05-27,0.468,1,0.468
STB,2022-06-07,0.764,1,0.764
STB,2022-06-20,-1.0,1,1.0
STB,2022-06-21,0.0,1,0.0
STB,2022-06-22,-1.0,1,1.0
STB,2022-06-23,0.761,1,0.761
STB,2022-06-30,0.481,1,0.481
STB,2022-07-14,0.0,1,0.0
STB,2022-07-26,0.759,1,0.759
STB,2022-08-19,0.0,1,0.0
STB,2022-08-26,0.0,2,0.0
STB,2022-09-01,0.755,1,0.755
STB,2022-09-06,-0.5,2,1.0
STB,2022-09-12,0.979,1,0.979
STB,2022-09-19,-0.717,1,0.717
STB,2022-10-04,-0.527,1,0.527
STB,2022-10-07,0.0,1,0.0
STB,2022-10-10,0.48650000000000004,2,0.9730000000000001
STB,2022-10-12,0.0,1,0.0
STB,2022-10-13,0.0,1,0.0
STB,2022-10-14,-1.0,1,1.0
STB,2022-10-18,-0.3845,2,0.769
STB,2022-10-21,-0.3365,2,0.673
STB,2022-10-27,-0.925,1,0.925
STB,2022-10-31,0.0,1,0.0
STB,2022-11-11,0.5,2,1.0
STB,2022-11-18,0.972,1,0.972
STB,2022-11-19,-1.0,1,1.0
STB,2022-12-06,0.733,1,0.733
STB,2022-12-16,-0.661,1,0.661
STB,2022-12-19,-1.0,1,1.0
STB,2022-12-26,-1.0,1,1.0
STB,2022-12-29,-1.0,1,1.0
STB,2022-12-30,0.0,1,0.0
STB,2023-01-02,0.0,1,0.0
STB,2023-01-03,-0.77,1,0.77
STB,2023-01-09,0.742,2,1.484
STB,2023-01-11,0.653,1,0.653
STB,2023-01-12,-0.986,1,0.986
STB,2023-01-18,-0.673,1,0.673
STB,2023-01-24,0.3333333333333333,3,3.0
STB,2023-01-26,-0.932,1,0.932
STB,2023-02-01,-0.763,2,1.526
STB,2023-02-06,0.65,1,0.65
STB,2023-02-08,-1.0,1,1.0
STB,2023-02-21,-1.0,1,1.0
STB,2023-02-23,-1.0,1,1.0
STB,2023-02-27,-1.0,1,1.0
STB,2023-03-06,-1.0,1,1.0
STB,2023-03-08,-0.749,2,1.498
STB,2023-03-18,0.0,1,0.0
STB,2023-03-27,0.0,1,0.0
STB,2023-04-13,-0.15699999999999997,2,1.686
STB,2023-04-14,-0.775,1,0.775
STB,2023-04-18,-0.971,1,0.971
STB,2023-04-25,0.16349999999999998,2,1.673
STB,2023-04-26,0.931,1,0.931
STB,2023-04-28,-1.0,1,1.0
STB,2023-05-03,-1.0,1,1.0
STB,2023-05-12,0.0,1,0.0
STB,2023-05-15,0.954,1,0.954
STB,2023-05-25,-0.575,1,0.575
STB,2023-06-06,0.49,1,0.49
STB,2023-06-17,0.0,1,0.0
STB,2023-07-03,-1.0,1,1.0
STB,2023-07-07,0.394,1,0.394
STB,2023-07-26,-0.4325,2,0.865
STB,2023-08-04,0.0,1,0.0
STB,2023-08-05,0.0,1,0.0
STB,2023-08-16,0.192,2,0.384
STB,2023-09-05,-1.0,1,1.0
STB,2023-09-15,-1.0,1,1.0
STB,2023-09-18,0.0,2,0.0
STB,2023-10-02,0.8435,2,1.687
STB,2023-10-03,-1.0,1,1.0
STB,2023-10-04,0.738,1,0.738
STB,2023-10-13,-0.639,1,0.639
STB,2023-10-24,-0.11400000000000002,2,1.116
STB,2023-11-10,1.0,1,1.0
STB,2023-12-18,-0.769,1,0.769
STB,2023-12-20,-0.957,1,0.957
STB,2024-01-02,-0.592,1,0.592
STB,2024-01-09,-0.408,3,2.776
STB,2024-01-24,0.767,1,0.767
STB,2024-01-25,0.727,1,0.727
STB,2024-02-02,-1.0,1,1.0
STB,2024-02-06,-0.772,1,0.772
STB,2024-02-08,0.0,1,0.0
STB,2024-02-21,-1.0,1,1.0
STB,2024-03-04,0.0,1,0.0
STB,2024-03-08,0.0,1,0.0
STB,2024-03-20,0.0,1,0.0
STB,2024-03-21,0.0,1,0.0
STB,2024-04-04,0.592,1,0.592
STB,2024-05-10,-1.0,1,1.0
STB,2024-05-13,-0.3325,2,0.665
STB,2024-05-14,-0.5880000000000001,2,1.1760000000000002
STB,2024-05-16,-1.0,1,1.0
STB,2024-05-17,-0.706,2,1.412
STB,2024-05-28,0.0,2,0.0
STB,2024-05-31,-0.767,1,0.767
STB,2024-06-06,0.839,1,0.839
STB,2024-06-22,0.0,1,0.0
STB,2024-06-27,0.2335,2,0.467
STB,2024-07-01,0.0,1,0.0
STB,2024-07-03,0.0,1,0.0
STB,2024-07-08,-0.834,1,0.834
STB,2024-07-10,-0.84,1,0.84
STB,2024-07-29,0.16099999999999998,2,1.6720000000000002
STB,2024-08-23,-0.777,1,0.777
STB,2024-09-06,-1.0,1,1.0
STB,2024-09-07,0.78,1,0.78
STB,2024-09-13,0.511,1,0.511
STB,2024-09-19,0.765,1,0.765
STB,2024-09-25,0.687,1,0.687
STB,2024-10-19,0.0,1,0.0
STB,2024-10-23,0.16099999999999998,2,1.678
STB,2024-10-24,0.0,1,0.0
STB,2024-11-25,-0.554,1,0.554
STB,2024-12-09,-0.774,1,0.774
STB,2024-12-10,0.591,1,0.591
STB,2024-12-13,-0.772,1,0.772
STB,2025-01-23,0.05399999999999999,2,1.464
STB,2025-01-30,-0.767,1,0.767
STB,2025-02-03,-0.344,2,0.688
STB,2025-02-05,0.0,1,0.0
STB,2025-02-18,-0.517,1,0.517
STB,2025-02-19,-0.961,1,0.961
STB,2025-03-13,-0.72,1,0.72
STB,2025-04-14,1.0,1,1.0
STB,2025-04-15,-0.785,1,0.785
STB,2025-04-23,0.721,1,0.721
STB,2025-04-25,0.258,3,0.774
STB,2025-04-28,-0.676,1,0.676
STB,2025-05-20,-1.0,1,1.0
STB,2025-05-22,-1.0,1,1.0
STB,2025-06-18,0.0,1,0.0
STB,2025-06-20,0.679,1,0.679
STB,2025-06-30,0.0,1,0.0
STB,2025-07-02,0.493,1,0.493
STB,2025-07-24,-0.6255,2,1.251
STB,2025-08-12,0.598,1,0.598
STB,2025-09-03,0.67875,4,2.715
STB,2025-09-11,-0.659,1,0.659
STB,2025-09-12,0.7475,2,1.495
STB,2025-09-16,0.678,1,0.678
STB,2025-09-18,0.387,1,0.387
STB,2025-09-29,0.635,1,0.635
STB,2025-10-01,0.586,1,0.586
STB,2025-10-03,-1.0,1,1.0
STB,2025-10-06,-0.675,1,0.675
STB,2025-10-07,-0.524,1,0.524
STB,2025-10-14,-0.72,1,0.72
STB,2025-10-22,-0.661,2,1.322
STB,2025-10-27,0.0,1,0.0
STB,2025-10-28,0.763,1,0.763
STB,2025-11-07,-1.0,1,1.0
STB,2025-11-17,0.0,1,0.0
STB,2025-11-20,-0.559,2,1.118
STB,2025-11-25,-0.888,2,1.776
STB,2025-12-06,0.0,1,0.0
STB,2025-12-08,0.0,1,0.0
STB,2025-12-26,-0.417,1,0.417
TELNET HOLDING,2021-01-18,0.375,1,0.375
TELNET HOLDING,2021-01-19,-1.0,1,1.0
TELNET HOLDING,2021-01-28,0.685,1,0.685
TELNET HOLDING,2021-02-02,0.0,1,0.0
TELNET HOLDING,2021-02-16,0.0,1,0.0
TELNET HOLDING,2021-03-04,-0.4015,2,0.803
TELNET HOLDING,2021-03-11,-0.662,1,0.662
TELNET HOLDING,2021-03-22,0.0,1,0.0
TELNET HOLDING,2021-04-22,1.0,1,1.0
TELNET HOLDING,2021-05-25,1.0,1,1.0
TELNET HOLDING,2021-06-02,0.618,1,0.618
TELNET HOLDING,2021-06-04,0.468,1,0.468
TELNET HOLDING,2021-06-15,0.757,1,0.757
TELNET HOLDING,2021-07-29,1.0,1,1.0
TELNET HOLDING,2021-09-21,1.0,1,1.0
TELNET HOLDING,2021-09-23,-1.0,1,1.0
TELNET HOLDING,2021-10-04,0.497,1,0.497
TELNET HOLDING,2021-10-27,1.0,1,1.0
TELNET HOLDING,2022-01-27,1.0,1,1.0
TELNET HOLDING,2022-03-09,0.39,1,0.39
TELNET HOLDING,2022-03-23,0.844,1,0.844
TELNET HOLDING,2022-04-06,1.0,1,1.0
TELNET HOLDING,2022-04-11,0.0,1,0.0
TELNET HOLDING,2022-04-26,1.0,1,1.0
TELNET HOLDING,2022-05-19,0.778,1,0.778
TELNET HOLDING,2022-07-27,0.65,1,0.65
TELNET HOLDING,2022-07-29,1.0,1,1.0
TELNET HOLDING,2022-09-20,0.0,1,0.0
TELNET HOLDING,2022-09-22,-0.719,1,0.719
TELNET HOLDING,2022-09-26,1.0,1,1.0
TELNET HOLDING,2022-10-05,0.0,1,0.0
TELNET HOLDING,2022-10-26,1.0,1,1.0
TELNET HOLDING,2022-12-28,-1.0,1,1.0
TELNET HOLDING,2023-01-02,-1.0,1,1.0
TELNET HOLDING,2023-01-27,1.0,2,2.0
TELNET HOLDING,2023-02-15,0.0,1,0.0
TELNET HOLDING,2023-02-17,0.873,1,0.873
TELNET HOLDING,2023-04-14,-0.658,1,0.658
TELNET HOLDING,2023-04-17,0.687,1,0.687
TELNET HOLDING,2023-05-02,1.0,2,2.0
TELNET HOLDING,2023-06-02,0.633,1,0.633
TELNET HOLDING,2023-07-05,-1.0,1,1.0
TELNET HOLDING,2023-07-06,-0.671,1,0.671
TELNET HOLDING,2023-07-07,-1.0,1,1.0
TELNET HOLDING,2023-07-27,0.837,2,1.674
TELNET HOLDING,2023-09-20,-0.775,1,0.775
TELNET HOLDING,2023-09-28,0.8415,2,1.683
TELNET HOLDING,2023-10-23,1.0,1,1.0
TELNET HOLDING,2023-10-24,1.0,1,1.0
TELNET HOLDING,2023-11-29,-0.36,1,0.36
TELNET HOLDING,2023-12-13,-1.0,1,1.0
TELNET HOLDING,2023-12-18,-0.769,1,0.769
TELNET HOLDING,2023-12-21,-1.0,1,1.0
TELNET HOLDING,2023-12-25,-1.0,1,1.0
TELNET HOLDING,2023-12-29,1.0,1,1.0
TELNET HOLDING,2024-01-03,-1.0,1,1.0
TELNET HOLDING,2024-01-05,-1.0,1,1.0
TELNET HOLDING,2024-01-12,-0.673,1,0.673
TELNET HOLDING,2024-01-15,-0.775,1,0.775
TELNET HOLDING,2024-01-16,0.0,2,0.0
TELNET HOLDING,2024-01-18,-1.0,1,1.0
TELNET HOLDING,2024-01-22,-0.399,1,0.399
TELNET HOLDING,2024-01-23,1.0,1,1.0
TELNET HOLDING,2024-02-07,0.0,1,0.0
TELNET HOLDING,2024-02-09,-0.5,2,1.0
TELNET HOLDING,2024-02-10,-0.3545,2,0.709
TELNET HOLDING,2024-02-12,0.0,2,0.0
TELNET HOLDING,2024-02-13,-0.337,2,0.674
TELNET HOLDING,2024-02-16,-0.588,1,0.588
TELNET HOLDING,2024-02-19,-0.752,1,0.752
TELNET HOLDING,2024-02-20,-0.773,1,0.773
TELNET HOLDING,2024-03-18,-0.769,1,0.769
TELNET HOLDING,2024-04-24,1.0,2,2.0
TELNET HOLDING,2024-06-19,-0.7123333333333334,3,2.137
TELNET HOLDING,2024-07-18,1.0,2,2.0
TELNET HOLDING,2024-07-19,-0.03150000000000003,2,1.4769999999999999
TELNET HOLDING,2024-08-02,-1.0,1,1.0
TELNET HOLDING,2024-10-01,-0.97,1,0.97
TELNET HOLDING,2024-10-02,0.0,2,2.0
TELNET HOLDING,2024-10-03,1.0,1,1.0
TELNET HOLDING,2024-10-18,1.0,1,1.0
TELNET HOLDING,2024-10-21,-1.0,1,1.0
TELNET HOLDING,2024-12-05,-0.414,1,0.414
TELNET HOLDING,2024-12-24,-0.7290000000000001,2,1.4580000000000002
TELNET HOLDING,2024-12-30,-0.2425,2,0.485
TELNET HOLDING,2025-01-13,-0.475,1,0.475
TELNET HOLDING,2025-01-22,1.0,2,2.0
TELNET HOLDING,2025-02-25,-0.773,1,0.773
TELNET HOLDING,2025-02-26,-0.681,1,0.681
TELNET HOLDING,2025-03-27,0.0,1,0.0
TELNET HOLDING,2025-03-28,0.0,1,0.0
TELNET HOLDING,2025-04-22,1.0,1,1.0
TELNET HOLDING,2025-05-16,-0.982,1,0.982
TELNET HOLDING,2025-05-19,0.981,1,0.981
TELNET HOLDING,2025-06-09,0.0,1,0.0
TELNET HOLDING,2025-07-23,1.0,1,1.0
TELNET HOLDING,2025-07-26,1.0,1,1.0
TELNET HOLDING,2025-07-30,0.0,1,0.0
TELNET HOLDING,2025-09-19,1.0,2,2.0
TELNET HOLDING,2025-10-17,0.659,1,0.659
TELNET HOLDING,2025-10-20,1.0,1,1.0
TELNET HOLDING,2025-10-30,-0.67,1,0.67
TELNET HOLDING,2025-12-09,-0.763,1,0.763
TELNET HOLDING,2025-12-30,-0.572,1,0.572
UNIMED,2021-01-18,0.375,1,0.375
UNIMED,2021-01-19,-1.0,1,1.0
UNIMED,2021-01-21,-1.0,1,1.0
UNIMED,2021-02-24,-1.0,1,1.0
UNIMED,2021-03-09,0.0,1,0.0
UNIMED,2021-04-26,-1.0,1,1.0
UNIMED,2021-04-28,-1.0,1,1.0
UNIMED,2021-04-29,-1.0,1,1.0
UNIMED,2021-05-03,0.691,1,0.691
UNIMED,2021-05-17,0.0,1,0.0
UNIMED,2021-05-18,0.686,1,0.686
UNIMED,2021-05-26,-0.767,1,0.767
UNIMED,2021-06-07,-1.0,1,1.0
UNIMED,2021-07-02,-0.956,1,0.956
UNIMED,2021-09-22,1.0,1,1.0
UNIMED,2021-09-30,0.0,1,0.0
UNIMED,2021-10-11,-1.0,1,1.0
UNIMED,2021-11-10,0.0,1,0.0
UNIMED,2021-11-19,0.0,1,0.0
UNIMED,2021-11-29,-1.0,1,1.0
UNIMED,2022-01-21,1.0,1,1.0
UNIMED,2022-03-03,0.773,1,0.773
UNIMED,2022-04-22,0.652,1,0.652
UNIMED,2022-05-18,0.0,1,0.0
UNIMED,2022-05-27,0.687,1,0.687
UNIMED,2022-06-14,0.0,1,0.0
UNIMED,2022-06-20,-1.0,1,1.0
UNIMED,2022-06-27,-0.963,1,0.963
UNIMED,2022-06-30,0.723,1,0.723
UNIMED,2022-07-20,-0.674,1,0.674
UNIMED,2022-10-21,1.0,1,1.0
UNIMED,2022-12-27,-0.5,2,1.0
UNIMED,2023-01-06,-0.767,1,0.767
UNIMED,2023-01-13,-1.0,1,1.0
UNIMED,2023-01-19,-0.964,1,0.964
UNIMED,2023-01-20,0.0,1,0.0
UNIMED,2023-01-21,1.0,1,1.0
UNIMED,2023-01-23,1.0,1,1.0
UNIMED,2023-01-24,-1.0,1,1.0
UNIMED,2023-02-02,1.0,1,1.0
UNIMED,2023-02-03,-0.02300000000000002,2,1.508
UNIMED,2023-02-15,0.0,1,0.0
UNIMED,2023-02-17,0.873,1,0.873
UNIMED,2023-02-24,-0.773,1,0.773
UNIMED,2023-02-27,-1.0,1,1.0
UNIMED,2023-03-22,0.0,1,0.0
UNIMED,2023-03-30,0.0,1,0.0
UNIMED,2023-04-20,1.0,1,1.0
UNIMED,2023-04-24,1.0,1,1.0
UNIMED,2023-04-28,1.0,2,2.0
UNIMED,2023-05-17,-1.0,1,1.0
UNIMED,2023-06-06,-0.746,1,0.746
UNIMED,2023-06-07,0.3355,2,0.671
UNIMED,2023-06-09,-0.769,1,0.769
UNIMED,2023-06-21,-0.737,1,0.737
UNIMED,2023-07-20,-0.651,1,0.651
UNIMED,2023-08-11,1.0,1,1.0
UNIMED,2023-08-14,-0.622,1,0.622
UNIMED,2023-09-26,0.557,1,0.557
UNIMED,2023-10-02,1.0,2,2.0
UNIMED,2023-10-03,-1.0,1,1.0
UNIMED,2023-10-06,0.2315,2,0.463
UNIMED,2023-10-21,-0.668,1,0.668
UNIMED,2023-11-03,-0.632,1,0.632
UNIMED,2023-11-10,-0.629,1,0.629
UNIMED,2023-11-13,-1.0,1,1.0
UNIMED,2023-12-07,-0.776,1,0.776
UNIMED,2023-12-12,-1.0,1,1.0
UNIMED,2024-01-10,-0.915,1,0.915
UNIMED,2024-01-16,-0.92,1,0.92
UNIMED,2024-01-25,1.0,2,2.0
UNIMED,2024-02-05,-0.6020000000000001,2,1.2040000000000002
UNIMED,2024-02-08,-1.0,1,1.0
UNIMED,2024-04-23,1.0,1,1.0
UNIMED,2024-05-27,0.99,2,1.98
UNIMED,2024-06-03,0.0,1,0.0
UNIMED,2024-06-04,0.0,1,0.0
UNIMED,2024-06-20,-1.0,1,1.0
UNIMED,2024-06-21,-0.75,1,0.75
UNIMED,2024-06-28,-1.0,1,1.0
